rank,finalWorth,category,personName,age,country,city,source,industries,countryOfCitizenship,selfMade,status,gender,birthDate,lastName,firstName,date,birthYear,birthMonth,birthDay,cpi_country,cpi_change_country,gdp_country,gross_tertiary_education_enrollment,gross_primary_education_enrollment_country,life_expectancy_country,tax_revenue_country_country,total_tax_rate_country,population_country,latitude_country,longitude_country
2405,1100,media & entertainment,min-liang tan,45.0,singapore,singapore,gaming,media & entertainment,singapore,True,r,m,1977-11-05 00:00:00,tan,min-liang,2023-04-04 05:01:00,1977.0,11.0,5.0,114.41,0.6,372062527489,84.8,100.6,83.1,13.1,21.0,5703569.0,1.352083,103.819836
2405,1100,fashion & retail,tan yu yeh,52.0,malaysia,selangor,retail,fashion & retail,malaysia,True,d,m,1971-01-01 00:00:00,tan,yu yeh,2023-04-04 05:01:00,1971.0,1.0,1.0,121.46,0.7,364701517788,45.1,105.3,76.0,12.0,38.7,32447385.0,4.210484,101.975766
2405,1100,automotive,tang aoqi & family,77.0,china,changzhou,auto parts,automotive,china,True,n,m,1945-04-11 00:00:00,tang,aoqi,2023-04-04 05:01:00,1945.0,4.0,11.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2405,1100,manufacturing,vonnarat tangkaravakoon,51.0,thailand,bangkok,"wire & cables, paints",manufacturing,thailand,False,d,m,1971-09-11 00:00:00,tangkaravakoon,vonnarat,2023-04-04 05:01:00,1971.0,9.0,11.0,113.27,0.7,543649976166,49.3,99.8,76.9,14.9,29.5,69625582.0,15.870032,100.992541
2405,1100,food & beverage,tsao ter-fung,76.0,taiwan,taipei,food,food & beverage,taiwan,True,n,m,1947-01-01 00:00:00,tsao,ter-fung,2023-04-04 05:01:00,1947.0,1.0,1.0,117.24,2.9,21427700000000,65.6,101.8,78.5,9.6,41.2,328239523.0,37.09024,10.451526
2405,1100,manufacturing,tung ching sai,58.0,china,dongguan,manufacturing,manufacturing,china,True,d,m,1965-01-01 00:00:00,tung,ching sai,2023-04-04 05:01:00,1965.0,1.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2405,1100,technology,arkady volozh,59.0,israel,tel aviv,search engine,technology,russia,True,r,m,1964-02-11 00:00:00,volozh,arkady,2023-04-04 05:01:00,1964.0,2.0,11.0,108.15,0.8,395098666122,63.4,104.9,82.8,23.1,25.3,9053300.0,31.046051,34.851612
2405,1100,manufacturing,peter-alexander wacker,71.0,germany,starnberg,chemicals,manufacturing,germany,False,u,m,1951-10-02 00:00:00,wacker,peter-alexander,2023-04-04 05:01:00,1951.0,10.0,2.0,112.85,1.4,3845630030824,70.2,104.0,80.9,11.5,48.8,83132799.0,51.165691,10.451526
2405,1100,food & beverage,wan long,82.0,china,luohe,food,food & beverage,china,True,d,m,1940-09-01 00:00:00,wan,long,2023-04-04 05:01:00,1940.0,9.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2405,1100,diversified,wang han,35.0,china,shanghai,airline,diversified,china,False,d,m,1987-08-01 00:00:00,wang,han,2023-04-04 05:01:00,1987.0,8.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2405,1100,media & entertainment,lars wingefors,46.0,sweden,karlstad,video games,media & entertainment,sweden,True,d,m,1977-04-02 00:00:00,wingefors,lars,2023-04-04 05:01:00,1977.0,4.0,2.0,110.51,1.8,530832908738,67.0,126.6,82.5,27.9,49.1,10285453.0,60.128161,18.643501
2405,1100,manufacturing,allan wong,73.0,hong kong,hong kong,electronics,manufacturing,hong kong,True,e,m,1950-04-01 00:00:00,wong,allan,2023-04-04 05:01:00,1950.0,4.0,1.0,117.24,2.9,21427700000000,65.6,101.8,78.5,9.6,41.2,328239523.0,37.09024,10.451526
2405,1100,sports,tiger woods,47.0,united states,jupiter island,golf,sports,united states,True,n,m,1975-12-30 00:00:00,woods,tiger,2023-04-04 05:01:00,1975.0,12.0,30.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
2405,1100,fashion & retail,horst wortmann,81.0,germany,detmold,footwear,fashion & retail,germany,True,d,m,1941-05-08 00:00:00,wortmann,horst,2023-04-04 05:01:00,1941.0,5.0,8.0,112.85,1.4,3845630030824,70.2,104.0,80.9,11.5,48.8,83132799.0,51.165691,10.451526
2405,1100,telecom,wu kaiting,53.0,china,xiamen,electronics,telecom,hong kong,True,d,m,1969-12-01 00:00:00,wu,kaiting,2023-04-04 05:01:00,1969.0,12.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2405,1100,manufacturing,wu li-gann,82.0,taiwan,kaohsiung,electronic components,manufacturing,taiwan,True,d,m,1941-01-01 00:00:00,wu,li-gann,2023-04-04 05:01:00,1941.0,1.0,1.0,117.24,2.9,21427700000000,65.6,101.8,78.5,9.6,41.2,328239523.0,37.09024,10.451526
2405,1100,food & beverage,wu xiangdong,54.0,china,beijing,consumer,food & beverage,china,True,d,m,1969-01-01 00:00:00,wu,xiangdong,2023-04-04 05:01:00,1969.0,1.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2405,1100,healthcare,xiu laigui,68.0,china,tonghua,pharmaceuticals,healthcare,china,True,d,m,1954-07-01 00:00:00,xiu,laigui,2023-04-04 05:01:00,1954.0,7.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2405,1100,healthcare,xu jiangnan,61.0,china,leping,vitamins,healthcare,china,True,n,m,1962-01-01 00:00:00,xu,jiangnan,2023-04-04 05:01:00,1962.0,1.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2405,1100,telecom,xue jiping,72.0,china,nantong,cable,telecom,china,True,d,m,1951-01-01 00:00:00,xue,jiping,2023-04-04 05:01:00,1951.0,1.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2405,1100,manufacturing,yao hsiao tung,83.0,singapore,singapore,manufacturing,manufacturing,singapore,True,u,m,1940-01-01 00:00:00,yao,hsiao tung,2023-04-04 05:01:00,1940.0,1.0,1.0,114.41,0.6,372062527489,84.8,100.6,83.1,13.1,21.0,5703569.0,1.352083,103.819836
2405,1100,technology,ye qiongjiu,68.0,china,hangzhou,software,technology,china,True,u,f,1954-10-14 00:00:00,ye,qiongjiu,2023-04-04 05:01:00,1954.0,10.0,14.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2405,1100,food & beverage,yanqiao ye,53.0,china,foshan,soy sauce,food & beverage,china,True,d,m,1969-10-01 00:00:00,ye,yanqiao,2023-04-04 05:01:00,1969.0,10.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2405,1100,media & entertainment,yu faxiang,51.0,china,shaoxing,"tourism, cultural industry",media & entertainment,china,True,d,m,1971-10-07 00:00:00,yu,faxiang,2023-04-04 05:01:00,1971.0,10.0,7.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2405,1100,metals & mining,zeng chaolin,40.0,china,yongzhou,aluminium,metals & mining,china,False,d,m,1982-08-01 00:00:00,zeng,chaolin,2023-04-04 05:01:00,1982.0,8.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2405,1100,construction & engineering,kapeng zhang,58.0,china,linhai,building materials,construction & engineering,china,True,u,m,1965-01-01 00:00:00,zhang,kapeng,2023-04-04 05:01:00,1965.0,1.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2405,1100,fashion & retail,zhang xuansong,51.0,china,fuzhou,supermarkets,fashion & retail,china,True,d,m,1971-10-09 00:00:00,zhang,xuansong,2023-04-04 05:01:00,1971.0,10.0,9.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2405,1100,food & beverage,zhang xuewu,48.0,china,changsha,snacks,food & beverage,china,True,r,m,1974-08-19 00:00:00,zhang,xuewu,2023-04-04 05:01:00,1974.0,8.0,19.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2405,1100,technology,zhu yiming,50.0,china,beijing,semiconductors,technology,china,True,d,m,1972-07-01 00:00:00,zhu,yiming,2023-04-04 05:01:00,1972.0,7.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2405,1100,manufacturing,zhu zhaojiang,49.0,china,shenzhen,smartphones,manufacturing,china,True,d,m,1974-01-01 00:00:00,zhu,zhaojiang,2023-04-04 05:01:00,1974.0,1.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2405,1100,manufacturing,zhuo jun,57.0,hong kong,hong kong,printed circuit boards,manufacturing,hong kong,False,d,f,1966-01-01 00:00:00,zhuo,jun,2023-04-04 05:01:00,1966.0,1.0,1.0,117.24,2.9,21427700000000,65.6,101.8,78.5,9.6,41.2,328239523.0,37.09024,10.451526
2540,1000,food & beverage,manohar lal agarwal,68.0,india,delhi,snacks,food & beverage,india,False,n,m,1954-10-30 00:00:00,agarwal,manohar lal,2023-04-04 05:01:00,1954.0,10.0,30.0,180.44,7.7,2611000000000,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288
2540,1000,finance & investments,christian angermayer,44.0,united kingdom,london,investments,finance & investments,germany,True,d,m,1978-04-26 00:00:00,angermayer,christian,2023-04-04 05:01:00,1978.0,4.0,26.0,119.62,1.7,2827113184696,60.0,101.2,81.3,25.5,30.6,66834405.0,55.378051,-3.435973
2540,1000,fashion & retail,ryuji arai,76.0,japan,tokyo,retail,fashion & retail,japan,True,d,m,1946-05-28 00:00:00,arai,ryuji,2023-04-04 05:01:00,1946.0,5.0,28.0,105.48,0.5,5081769542380,63.2,98.8,84.2,11.9,46.7,126226568.0,36.204824,138.252924
2540,1000,healthcare,anna maria braun,44.0,germany,melsungen,medical technology,healthcare,germany,False,d,f,1979-01-01 00:00:00,braun,anna maria,2023-04-04 05:01:00,1979.0,1.0,1.0,112.85,1.4,3845630030824,70.2,104.0,80.9,11.5,48.8,83132799.0,51.165691,10.451526
2540,1000,healthcare,johanna braun,43.0,germany,melsungen,medical technology,healthcare,germany,False,e,f,1980-01-01 00:00:00,braun,johanna,2023-04-04 05:01:00,1980.0,1.0,1.0,112.85,1.4,3845630030824,70.2,104.0,80.9,11.5,48.8,83132799.0,51.165691,10.451526
2540,1000,healthcare,karl friedrich braun,40.0,germany,melsungen,medical technology,healthcare,germany,False,e,m,1983-01-01 00:00:00,braun,karl friedrich,2023-04-04 05:01:00,1983.0,1.0,1.0,112.85,1.4,3845630030824,70.2,104.0,80.9,11.5,48.8,83132799.0,51.165691,10.451526
2540,1000,healthcare,ludwig theodor braun,33.0,germany,melsungen,medical technology,healthcare,germany,False,d,m,1990-01-01 00:00:00,braun,ludwig theodor,2023-04-04 05:01:00,1990.0,1.0,1.0,112.85,1.4,3845630030824,70.2,104.0,80.9,11.5,48.8,83132799.0,51.165691,10.451526
2540,1000,diversified,ana maria brescia cafferata,98.0,peru,lima,"mining, banking",diversified,peru,False,d,f,1924-04-19 00:00:00,brescia cafferata,ana maria,2023-04-04 05:01:00,1924.0,4.0,19.0,129.78,2.1,226848050820,70.7,106.9,76.5,14.3,36.8,32510453.0,-9.189967,-75.015152
2540,1000,media & entertainment,jimmy buffett,76.0,united states,palm beach,"entertainment, margaritaville",media & entertainment,united states,True,n,m,1946-12-25 00:00:00,buffett,jimmy,2023-04-04 05:01:00,1946.0,12.0,25.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
2540,1000,gambling & casinos,hideyuki busujima,70.0,japan,tokyo,pachinko machines,gambling & casinos,japan,False,r,m,1952-09-30 00:00:00,busujima,hideyuki,2023-04-04 05:01:00,1952.0,9.0,30.0,105.48,0.5,5081769542380,63.2,98.8,84.2,11.9,46.7,126226568.0,36.204824,138.252924
2540,1000,finance & investments,edouard carmignac,75.0,france,paris,asset management,finance & investments,france,True,d,m,1947-09-04 00:00:00,carmignac,edouard,2023-04-04 05:01:00,1947.0,9.0,4.0,110.05,1.1,2715518274227,65.6,102.5,82.5,24.2,60.7,67059887.0,46.227638,2.213749
2540,1000,manufacturing,chen jiancheng,64.0,china,shangyu,manufacturing,manufacturing,china,True,d,m,1959-01-13 00:00:00,chen,jiancheng,2023-04-04 05:01:00,1959.0,1.0,13.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2540,1000,media & entertainment,rui chen,45.0,china,shanghai,online entertainment,media & entertainment,china,True,r,m,1978-01-01 00:00:00,chen,rui,2023-04-04 05:01:00,1978.0,1.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2540,1000,manufacturing,chen shiliang,59.0,china,tongxiang,polyester,manufacturing,china,True,d,m,1963-12-01 00:00:00,chen,shiliang,2023-04-04 05:01:00,1963.0,12.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2540,1000,technology,tianqiao chen,49.0,united states,atherton,online games,technology,china,True,d,m,1973-05-16 00:00:00,chen,tianqiao,2023-04-04 05:01:00,1973.0,5.0,16.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
2540,1000,energy,yuantai chen,55.0,china,ningde,batteries,energy,china,True,d,m,1968-03-01 00:00:00,chen,yuantai,2023-04-04 05:01:00,1968.0,3.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2540,1000,food & beverage,cheng antares,65.0,hong kong,hong kong,liquor,food & beverage,hong kong,True,d,m,1957-11-01 00:00:00,cheng,antares,2023-04-04 05:01:00,1957.0,11.0,1.0,117.24,2.9,21427700000000,65.6,101.8,78.5,9.6,41.2,328239523.0,37.09024,10.451526
2540,1000,manufacturing,kochouseph chittilappilly,72.0,india,kochi,electrical appliances,manufacturing,india,True,r,m,1950-12-27 00:00:00,chittilappilly,kochouseph,2023-04-04 05:01:00,1950.0,12.0,27.0,180.44,7.7,2611000000000,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288
2540,1000,real estate,john christodoulou,57.0,monaco,monaco,real estate,real estate,united kingdom,True,n,m,1965-05-24 00:00:00,christodoulou,john,2023-04-04 05:01:00,1965.0,5.0,24.0,117.24,2.9,7184844193,65.6,101.8,78.5,9.6,41.2,38964.0,43.7384176,7.4246158
2540,1000,finance & investments,pollyanna chu,64.0,hong kong,hong kong,"financial services, property",finance & investments,hong kong,True,e,f,1958-08-03 00:00:00,chu,pollyanna,2023-04-04 05:01:00,1958.0,8.0,3.0,117.24,2.9,21427700000000,65.6,101.8,78.5,9.6,41.2,328239523.0,37.09024,10.451526
2540,1000,diversified,turgay ciner,67.0,turkey,istanbul,diversified,diversified,turkey,True,d,m,1956-03-01 00:00:00,ciner,turgay,2023-04-04 05:01:00,1956.0,3.0,1.0,234.44,15.2,754411708203,23.9,93.2,77.4,17.9,42.3,83429615.0,38.963745,35.243322
2540,1000,technology,benoit dageville,56.0,united states,san carlos,software,technology,united states,True,d,m,1966-06-29 00:00:00,dageville,benoit,2023-04-04 05:01:00,1966.0,6.0,29.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
2540,1000,real estate,mark dixon,63.0,monaco,monaco,office real estate,real estate,united kingdom,True,d,m,1959-11-02 00:00:00,dixon,mark,2023-04-04 05:01:00,1959.0,11.0,2.0,117.24,2.9,7184844193,65.6,101.8,78.5,9.6,41.2,38964.0,43.7384176,7.4246158
2540,1000,technology,du yulin & family,50.0,china,guangzhou,software,technology,china,True,n,m,1972-08-01 00:00:00,du,yulin,2023-04-04 05:01:00,1972.0,8.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2540,1000,healthcare,feng yuxia,58.0,china,beijing,pharmaceuticals,healthcare,china,True,d,f,1964-11-06 00:00:00,feng,yuxia,2023-04-04 05:01:00,1964.0,11.0,6.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2540,1000,healthcare,benedicte find,68.0,denmark,copenhagen,medical devices,healthcare,denmark,False,d,f,1954-09-21 00:00:00,find,benedicte,2023-04-04 05:01:00,1954.0,9.0,21.0,110.35,0.8,348078018464,80.6,101.3,81.0,32.4,23.8,5818553.0,56.26392,9.501785
2540,1000,fashion & retail,william fisher,66.0,united states,san francisco,gap,fashion & retail,united states,False,d,m,1957-04-01 00:00:00,fisher,william,2023-04-04 05:01:00,1957.0,4.0,1.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
2540,1000,manufacturing,gao yunfeng,56.0,china,shenzhen,industrial lasers,manufacturing,china,True,d,m,1967-02-01 00:00:00,gao,yunfeng,2023-04-04 05:01:00,1967.0,2.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2540,1000,real estate,jianming geng,60.0,china,langfang,real estate,real estate,china,True,d,m,1962-09-01 00:00:00,geng,jianming,2023-04-04 05:01:00,1962.0,9.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2540,1000,finance & investments,sven hagströmer,79.0,sweden,stockholm,financial services,finance & investments,sweden,True,d,m,1943-11-30 00:00:00,hagströmer,sven,2023-04-04 05:01:00,1943.0,11.0,30.0,110.51,1.8,530832908738,67.0,126.6,82.5,27.9,49.1,10285453.0,60.128161,18.643501
2540,1000,service,clelia haji-ioannou,52.0,monaco,monte carlo,easyjet,service,cyprus,False,r,f,1971-01-01 00:00:00,haji-ioannou,clelia,2023-04-04 05:01:00,1971.0,1.0,1.0,117.24,2.9,7184844193,65.6,101.8,78.5,9.6,41.2,38964.0,43.7384176,7.4246158
2540,1000,service,stelios haji-ioannou,56.0,monaco,monte carlo,easyjet,service,cyprus,False,d,m,1967-02-14 00:00:00,haji-ioannou,stelios,2023-04-04 05:01:00,1967.0,2.0,14.0,117.24,2.9,7184844193,65.6,101.8,78.5,9.6,41.2,38964.0,43.7384176,7.4246158
2540,1000,manufacturing,hang hong,55.0,china,wuxi,machinery,manufacturing,china,True,d,f,1968-01-01 00:00:00,hang,hong,2023-04-04 05:01:00,1968.0,1.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2540,1000,manufacturing,he yamin & family,66.0,china,chengdu,manufacturing,manufacturing,china,True,d,m,1957-02-23 00:00:00,he,yamin,2023-04-04 05:01:00,1957.0,2.0,23.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2540,1000,energy,ghan djoe hiang,79.0,indonesia,jakarta,coal,energy,indonesia,False,n,f,1943-09-03 00:00:00,hiang,ghan djoe,2023-04-04 05:01:00,1943.0,9.0,3.0,151.18,3.0,1119190780753,36.3,106.4,71.5,10.2,30.1,270203917.0,-0.789275,113.921327
2540,1000,technology,hong feng,46.0,china,beijing,smartphones,technology,china,True,d,m,1977-01-01 00:00:00,hong,feng,2023-04-04 05:01:00,1977.0,1.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2540,1000,fashion & retail,hong seok-joh,70.0,south korea,seoul,convenience stores,fashion & retail,south korea,False,d,m,1953-01-08 00:00:00,hong,seok-joh,2023-04-04 05:01:00,1953.0,1.0,8.0,115.16,0.4,2029000000000,94.3,98.1,82.6,15.6,33.2,51709098.0,35.907757,127.766922
2540,1000,healthcare,hu gengxi & family,59.0,china,shanghai,bio-pharma,healthcare,china,True,r,m,1964-01-09 00:00:00,hu,gengxi,2023-04-04 05:01:00,1964.0,1.0,9.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2540,1000,technology,danilo iervolino,45.0,italy,rome,online universities,technology,italy,True,n,m,1978-04-02 00:00:00,iervolino,danilo,2023-04-04 05:01:00,1978.0,4.0,2.0,110.62,0.6,2001244392042,61.9,101.9,82.9,24.3,59.1,60297396.0,41.87194,12.56738
2540,1000,finance & investments,hedda im brahm-droege,68.0,germany,dusseldorf,investments,finance & investments,germany,True,d,f,1955-01-01 00:00:00,im brahm-droege,hedda,2023-04-04 05:01:00,1955.0,1.0,1.0,112.85,1.4,3845630030824,70.2,104.0,80.9,11.5,48.8,83132799.0,51.165691,10.451526
2540,1000,manufacturing,inder jaisinghani,70.0,india,mumbai,cables & wires,manufacturing,india,True,n,m,1953-03-29 00:00:00,jaisinghani,inder,2023-04-04 05:01:00,1953.0,3.0,29.0,180.44,7.7,2611000000000,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288
2540,1000,sports,lebron james,38.0,united states,los angeles,basketball,sports,united states,True,n,m,1984-12-30 00:00:00,james,lebron,2023-04-04 05:01:00,1984.0,12.0,30.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
2540,1000,fashion & retail,johan johannson,56.0,norway,oslo,grocery stores,fashion & retail,norway,False,d,m,1967-01-01 00:00:00,johannson,johan,2023-04-04 05:01:00,1967.0,1.0,1.0,120.27,2.2,403336363636,82.0,100.3,82.8,23.9,36.2,5347896.0,60.472024,8.468946
2540,1000,technology,morris kahn,93.0,israel,beit yanay,software,technology,israel,True,e,m,1930-01-01 00:00:00,kahn,morris,2023-04-04 05:01:00,1930.0,1.0,1.0,108.15,0.8,395098666122,63.4,104.9,82.8,23.1,25.3,9053300.0,31.046051,34.851612
2540,1000,manufacturing,ashok kajaria,75.0,india,delhi,tiles,manufacturing,india,True,r,m,1947-08-01 00:00:00,kajaria,ashok,2023-04-04 05:01:00,1947.0,8.0,1.0,180.44,7.7,2611000000000,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288
2540,1000,finance & investments,marcelo kalim,53.0,brazil,sao paulo,banking,finance & investments,brazil,True,e,m,1969-10-15 00:00:00,kalim,marcelo,2023-04-04 05:01:00,1969.0,10.0,15.0,167.4,3.7,1839758040766,51.3,115.4,75.7,14.2,65.1,212559417.0,-14.235004,-51.92528
2540,1000,sports,ken kendrick,79.0,united states,paradise valley,"banking, sports team",sports,united states,True,e,m,1943-09-02 00:00:00,kendrick,ken,2023-04-04 05:01:00,1943.0,9.0,2.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
2540,1000,technology,brad keywell,53.0,united states,chicago,"software, investments",technology,united states,True,n,m,1969-10-27 00:00:00,keywell,brad,2023-04-04 05:01:00,1969.0,10.0,27.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
2540,1000,energy,muhammed aziz khan,68.0,singapore,singapore,power,energy,bangladesh,True,n,m,1955-03-01 00:00:00,khan,muhammed aziz,2023-04-04 05:01:00,1955.0,3.0,1.0,114.41,0.6,372062527489,84.8,100.6,83.1,13.1,21.0,5703569.0,1.352083,103.819836
